Transaction ID,Timestamp,Sender Name,Sender UPI ID,Receiver Name,Receiver UPI ID,Amount (INR),Status
101048,2024-01-01 17:28:00,Anjali,user184@okaxis,IRCTC,merchant1134@oksbi,8152.0,Success
101049,2024-01-01 17:29:00,Anjali,user129@okaxis,Flipkart,merchant1049@oksbi,2614.14,Success
101050,2024-01-01 17:30:00,Suresh,user123@okaxis,Amazon,merchant1431@oksbi,2975.99,Success
101051,2024-01-01 17:31:00,Anjali,user129@okaxis,Zomato,merchant1339@oksbi,16.27,Success
101052,2024-01-01 17:32:00,Neha,user185@okaxis,Amazon,merchant1346@oksbi,9631.31,Success
101053,2024-01-01 17:33:00,Priya,user191@okaxis,IRCTC,merchant1645@oksbi,9176.27,Success
101054,2024-01-01 17:34:00,Suresh,user106@okaxis,IRCTC,merchant1346@oksbi,7648.04,Success
101055,2024-01-01 17:35:00,Neha,user134@okaxis,Swiggy,merchant1648@oksbi,799.97,Success
101056,2024-01-01 17:36:00,Neha,user154@okaxis,Flipkart,merchant1244@oksbi,4480.55,Success
101057,2024-01-01 17:37:00,Amit,user191@okaxis,Swiggy,merchant1108@oksbi,1027.9,Success
101058,2024-01-01 17:38:00,Anjali,user113@okaxis,Swiggy,merchant1824@oksbi,169.04,Success
101059,2024-01-01 17:39:00,Ravi,user109@okaxis,Swiggy,merchant1798@oksbi,6165.67,Success
101060,2024-01-01 17:40:00,Ravi,user179@okaxis,Flipkart,merchant1532@oksbi,9608.69,Success
101061,2024-01-01 17:41:00,Suresh,user115@okaxis,Flipkart,merchant1089@oksbi,9029.65,Success
101062,2024-01-01 17:42:00,Ravi,user153@okaxis,Paytm,merchant1295@oksbi,6970.58,Success
101063,2024-01-01 17:43:00,Priya,user194@okaxis,Amazon,merchant1111@oksbi,975.44,Success
101064,2024-01-01 17:44:00,Ravi,user188@okaxis,Amazon,merchant1812@oksbi,2748.9,Success
101065,2024-01-01 17:45:00,Suresh,user176@okaxis,Paytm,merchant1588@oksbi,3207.37,Success
101066,2024-01-01 17:46:00,Ravi,user169@okaxis,Paytm,merchant1176@oksbi,7633.87,Success
101067,2024-01-01 17:47:00,Priya,user143@okaxis,IRCTC,merchant1342@oksbi,8024.47,Success
101068,2024-01-01 17:48:00,Amit,user172@okaxis,Swiggy,merchant1659@oksbi,3857.21,Success
101069,2024-01-01 17:49:00,Suresh,user144@okaxis,Paytm,merchant1100@oksbi,4184.66,Success
101070,2024-01-01 17:50:00,Amit,user199@okaxis,Zomato,merchant1757@oksbi,454.65,Success
101071,2024-01-01 17:51:00,Amit,user155@okaxis,Amazon,merchant1628@oksbi,2898.48,Fraud
101072,2024-01-01 17:52:00,Amit,user183@okaxis,Paytm,merchant1603@oksbi,4518.34,Success
101073,2024-01-01 17:53:00,Neha,user181@okaxis,Zomato,merchant1400@oksbi,1178.66,Success
101074,2024-01-01 17:54:00,Anjali,user156@okaxis,Zomato,merchant1027@oksbi,4538.14,Success
101075,2024-01-01 17:55:00,Neha,user120@okaxis,Zomato,merchant1936@oksbi,8533.23,Success
101076,2024-01-01 17:56:00,Anjali,user167@okaxis,IRCTC,merchant1961@oksbi,5817.4,Success
101077,2024-01-01 17:57:00,Amit,user149@okaxis,IRCTC,merchant1536@oksbi,798.51,Success
101078,2024-01-01 17:58:00,Suresh,user132@okaxis,Zomato,merchant1057@oksbi,1924.8,Success
101079,2024-01-01 17:59:00,Anjali,user190@okaxis,IRCTC,merchant1497@oksbi,4750.7,Success
101080,2024-01-01 18:00:00,Priya,user106@okaxis,Swiggy,merchant1296@oksbi,3621.26,Success
101081,2024-01-01 18:01:00,Priya,user169@okaxis,Zomato,merchant1133@oksbi,3593.68,Success
101082,2024-01-01 18:02:00,Ravi,user114@okaxis,Swiggy,merchant1330@oksbi,5297.38,Failed
101083,2024-01-01 18:03:00,Anjali,user181@okaxis,Swiggy,merchant1248@oksbi,5848.12,Success
101084,2024-01-01 18:04:00,Suresh,user131@okaxis,Zomato,merchant1549@oksbi,7970.65,Success
101085,2024-01-01 18:05:00,Neha,user174@okaxis,Amazon,merchant1901@oksbi,3416.26,Success
101086,2024-01-01 18:06:00,Amit,user119@okaxis,Zomato,merchant1940@oksbi,8056.61,Success
101087,2024-01-01 18:07:00,Ravi,user187@okaxis,Zomato,merchant1074@oksbi,3392.73,Success
101088,2024-01-01 18:08:00,Priya,user114@okaxis,IRCTC,merchant1653@oksbi,563.78,Success
101089,2024-01-01 18:09:00,Neha,user147@okaxis,Zomato,merchant1833@oksbi,5546.33,Success
101090,2024-01-01 18:10:00,Neha,user170@okaxis,Amazon,merchant1167@oksbi,5883.14,Success
101091,2024-01-01 18:11:00,Amit,user120@okaxis,IRCTC,merchant1770@oksbi,9346.06,Success
101092,2024-01-01 18:12:00,Anjali,user141@okaxis,Flipkart,merchant1502@oksbi,7263.35,Success
101093,2024-01-01 18:13:00,Priya,user125@okaxis,Flipkart,merchant1884@oksbi,9178.55,Failed
101094,2024-01-01 18:14:00,Suresh,user113@okaxis,Swiggy,merchant1354@oksbi,9084.39,Success
101095,2024-01-01 18:15:00,Neha,user156@okaxis,Swiggy,merchant1224@oksbi,6049.7,Success
101096,2024-01-01 18:16:00,Amit,user136@okaxis,Amazon,merchant1663@oksbi,5282.34,Success
101097,2024-01-01 18:17:00,Suresh,user157@okaxis,Paytm,merchant1530@oksbi,5578.84,Success
101098,2024-01-01 18:18:00,Anjali,user120@okaxis,Flipkart,merchant1145@oksbi,9783.52,Success
101099,2024-01-01 18:19:00,Priya,user181@okaxis,Swiggy,merchant1959@oksbi,7733.95,Success
101100,2024-01-01 18:20:00,Anjali,user168@okaxis,Flipkart,merchant1240@oksbi,1071.6,Success
101101,2024-01-01 18:21:00,Neha,user102@okaxis,Amazon,merchant1883@oksbi,7786.5,Success
101102,2024-01-01 18:22:00,Suresh,user186@okaxis,Amazon,merchant1892@oksbi,1713.68,Success
101103,2024-01-01 18:23:00,Suresh,user189@okaxis,Paytm,merchant1343@oksbi,4479.03,Success
101104,2024-01-01 18:24:00,Suresh,user136@okaxis,Paytm,merchant1748@oksbi,2112.49,Success
101105,2024-01-01 18:25:00,Neha,user187@okaxis,IRCTC,merchant1034@oksbi,6898.93,Success
101106,2024-01-01 18:26:00,Neha,user148@okaxis,Amazon,merchant1701@oksbi,8774.32,Success
101107,2024-01-01 18:27:00,Anjali,user118@okaxis,Swiggy,merchant1000@oksbi,2910.72,Success
101108,2024-01-01 18:28:00,Ravi,user188@okaxis,Flipkart,merchant1995@oksbi,829.29,Failed
101109,2024-01-01 18:29:00,Anjali,user184@okaxis,Zomato,merchant1152@oksbi,2991.95,Fraud
101110,2024-01-01 18:30:00,Priya,user111@okaxis,Paytm,merchant1428@oksbi,6726.89,Success
101111,2024-01-01 18:31:00,Amit,user160@okaxis,Zomato,merchant1944@oksbi,3294.31,Success
101112,2024-01-01 18:32:00,Suresh,user140@okaxis,Swiggy,merchant1507@oksbi,2788.34,Success
101113,2024-01-01 18:33:00,Ravi,user132@okaxis,Paytm,merchant1125@oksbi,1852.51,Success
101114,2024-01-01 18:34:00,Amit,user149@okaxis,Zomato,merchant1490@oksbi,4980.19,Success
101115,2024-01-01 18:35:00,Ravi,user167@okaxis,Swiggy,merchant1481@oksbi,2766.73,Success
101116,2024-01-01 18:36:00,Anjali,user170@okaxis,Flipkart,merchant1344@oksbi,7312.79,Success
101117,2024-01-01 18:37:00,Neha,user185@okaxis,Swiggy,merchant1911@oksbi,775.46,Success
101118,2024-01-01 18:38:00,Suresh,user132@okaxis,IRCTC,merchant1737@oksbi,6643.69,Success
101119,2024-01-01 18:39:00,Anjali,user180@okaxis,Paytm,merchant1220@oksbi,2383.22,Success
101120,2024-01-01 18:40:00,Amit,user123@okaxis,Amazon,merchant1914@oksbi,4897.9,Success
101121,2024-01-01 18:41:00,Amit,user160@okaxis,Flipkart,merchant1918@oksbi,2868.04,Success
101122,2024-01-01 18:42:00,Amit,user160@okaxis,Zomato,merchant1722@oksbi,7230.46,Success
101123,2024-01-01 18:43:00,Amit,user197@okaxis,Paytm,merchant1024@oksbi,9453.62,Success
101124,2024-01-01 18:44:00,Amit,user127@okaxis,Amazon,merchant1527@oksbi,9171.6,Success
101125,2024-01-01 18:45:00,Ravi,user157@okaxis,Swiggy,merchant1181@oksbi,5838.43,Failed
101126,2024-01-01 18:46:00,Anjali,user142@okaxis,Amazon,merchant1498@oksbi,4631.48,Success
101127,2024-01-01 18:47:00,Suresh,user140@okaxis,Paytm,merchant1840@oksbi,8184.82,Success
101128,2024-01-01 18:48:00,Neha,user138@okaxis,Paytm,merchant1640@oksbi,6836.43,Success
101129,2024-01-01 18:49:00,Neha,user185@okaxis,IRCTC,merchant1041@oksbi,1843.81,Success
101130,2024-01-01 18:50:00,Anjali,user148@okaxis,IRCTC,merchant1914@oksbi,8210.98,Success
101131,2024-01-01 18:51:00,Anjali,user116@okaxis,Amazon,merchant1480@oksbi,4294.56,Success
101132,2024-01-01 18:52:00,Neha,user197@okaxis,Swiggy,merchant1929@oksbi,1897.97,Success
101133,2024-01-01 18:53:00,Neha,user169@okaxis,Amazon,merchant1847@oksbi,2825.16,Fraud
101134,2024-01-01 18:54:00,Ravi,user169@okaxis,Paytm,merchant1747@oksbi,2682.6,Failed
101135,2024-01-01 18:55:00,Priya,user197@okaxis,Paytm,merchant1871@oksbi,5196.88,Fraud
101136,2024-01-01 18:56:00,Suresh,user164@okaxis,Zomato,merchant1438@oksbi,2351.36,Success
101137,2024-01-01 18:57:00,Amit,user173@okaxis,IRCTC,merchant1401@oksbi,1244.43,Success
101138,2024-01-01 18:58:00,Priya,user184@okaxis,Zomato,merchant1545@oksbi,1245.67,Success
101139,2024-01-01 18:59:00,Anjali,user104@okaxis,Flipkart,merchant1344@oksbi,5836.93,Success
101140,2024-01-01 19:00:00,Neha,user101@okaxis,Paytm,merchant1892@oksbi,7350.25,Success
101141,2024-01-01 19:01:00,Priya,user121@okaxis,Zomato,merchant1044@oksbi,3222.11,Success
101142,2024-01-01 19:02:00,Suresh,user156@okaxis,Amazon,merchant1645@oksbi,356.16,Success
101143,2024-01-01 19:03:00,Anjali,user165@okaxis,IRCTC,merchant1020@oksbi,1280.98,Success
101144,2024-01-01 19:04:00,Amit,user173@okaxis,IRCTC,merchant1633@oksbi,9147.8,Success
101145,2024-01-01 19:05:00,Amit,user197@okaxis,Swiggy,merchant1069@oksbi,4940.5,Success
101146,2024-01-01 19:06:00,Suresh,user115@okaxis,Amazon,merchant1863@oksbi,4541.19,Success
101147,2024-01-01 19:07:00,Suresh,user150@okaxis,Swiggy,merchant1872@oksbi,390.11,Success
101148,2024-01-01 19:08:00,Neha,user138@okaxis,Zomato,merchant1047@oksbi,7289.08,Success
101149,2024-01-01 19:09:00,Amit,user185@okaxis,Flipkart,merchant1490@oksbi,5285.4,Success
101150,2024-01-01 19:10:00,Anjali,user175@okaxis,Amazon,merchant1550@oksbi,2028.79,Fraud
101151,2024-01-01 19:11:00,Priya,user187@okaxis,Amazon,merchant1286@oksbi,1109.64,Success
101152,2024-01-01 19:12:00,Anjali,user139@okaxis,Amazon,merchant1009@oksbi,3840.04,Fraud
101153,2024-01-01 19:13:00,Ravi,user137@okaxis,Swiggy,merchant1541@oksbi,8373.25,Success
101154,2024-01-01 19:14:00,Ravi,user159@okaxis,Zomato,merchant1755@oksbi,8654.29,Success
101155,2024-01-01 19:15:00,Suresh,user158@okaxis,Amazon,merchant1273@oksbi,6032.44,Success
101156,2024-01-01 19:16:00,Neha,user109@okaxis,Amazon,merchant1955@oksbi,7278.09,Success
101157,2024-01-01 19:17:00,Ravi,user198@okaxis,IRCTC,merchant1599@oksbi,1160.41,Success
101158,2024-01-01 19:18:00,Amit,user163@okaxis,Flipkart,merchant1755@oksbi,5885.38,Success
101159,2024-01-01 19:19:00,Anjali,user162@okaxis,IRCTC,merchant1380@oksbi,6672.99,Success
101160,2024-01-01 19:20:00,Anjali,user148@okaxis,IRCTC,merchant1328@oksbi,2015.12,Success
101161,2024-01-01 19:21:00,Suresh,user163@okaxis,Flipkart,merchant1478@oksbi,8802.75,Success
101162,2024-01-01 19:22:00,Priya,user131@okaxis,Zomato,merchant1014@oksbi,1958.02,Success
101163,2024-01-01 19:23:00,Suresh,user106@okaxis,IRCTC,merchant1515@oksbi,3141.64,Success
101164,2024-01-01 19:24:00,Priya,user120@okaxis,Zomato,merchant1190@oksbi,6209.36,Success
101165,2024-01-01 19:25:00,Suresh,user119@okaxis,IRCTC,merchant1167@oksbi,6387.12,Success
101166,2024-01-01 19:26:00,Suresh,user125@okaxis,Paytm,merchant1520@oksbi,6996.85,Success
101167,2024-01-01 19:27:00,Suresh,user167@okaxis,Flipkart,merchant1620@oksbi,1129.0,Success
101168,2024-01-01 19:28:00,Priya,user185@okaxis,IRCTC,merchant1136@oksbi,8496.15,Success
101169,2024-01-01 19:29:00,Priya,user114@okaxis,Paytm,merchant1153@oksbi,5333.14,Success
101170,2024-01-01 19:30:00,Suresh,user184@okaxis,Swiggy,merchant1387@oksbi,4718.5,Success
101171,2024-01-01 19:31:00,Ravi,user178@okaxis,Paytm,merchant1208@oksbi,9811.17,Success
101172,2024-01-01 19:32:00,Neha,user185@okaxis,Amazon,merchant1271@oksbi,7406.38,Success
101173,2024-01-01 19:33:00,Neha,user191@okaxis,IRCTC,merchant1142@oksbi,1188.88,Success
101174,2024-01-01 19:34:00,Neha,user113@okaxis,Paytm,merchant1610@oksbi,7567.83,Success
101175,2024-01-01 19:35:00,Priya,user126@okaxis,Zomato,merchant1888@oksbi,961.54,Success
101176,2024-01-01 19:36:00,Priya,user139@okaxis,Swiggy,merchant1819@oksbi,284.43,Success
101177,2024-01-01 19:37:00,Ravi,user157@okaxis,IRCTC,merchant1068@oksbi,4042.22,Success
101178,2024-01-01 19:38:00,Neha,user127@okaxis,Amazon,merchant1246@oksbi,9935.85,Success
101179,2024-01-01 19:39:00,Neha,user125@okaxis,Paytm,merchant1260@oksbi,1757.09,Success
101180,2024-01-01 19:40:00,Suresh,user162@okaxis,Swiggy,merchant1787@oksbi,6729.72,Success
101181,2024-01-01 19:41:00,Priya,user165@okaxis,IRCTC,merchant1078@oksbi,1742.23,Success
101182,2024-01-01 19:42:00,Neha,user124@okaxis,Swiggy,merchant1657@oksbi,7250.62,Success
101183,2024-01-01 19:43:00,Anjali,user102@okaxis,Amazon,merchant1622@oksbi,5058.48,Success
101184,2024-01-01 19:44:00,Ravi,user171@okaxis,Paytm,merchant1769@oksbi,6802.92,Success
101185,2024-01-01 19:45:00,Anjali,user143@okaxis,Swiggy,merchant1604@oksbi,2036.7,Success
101186,2024-01-01 19:46:00,Anjali,user196@okaxis,Swiggy,merchant1524@oksbi,7458.83,Success
101187,2024-01-01 19:47:00,Ravi,user141@okaxis,Flipkart,merchant1771@oksbi,9956.23,Success
101188,2024-01-01 19:48:00,Anjali,user198@okaxis,Swiggy,merchant1937@oksbi,6659.85,Success
101189,2024-01-01 19:49:00,Neha,user105@okaxis,Flipkart,merchant1620@oksbi,4939.87,Success
101190,2024-01-01 19:50:00,Priya,user138@okaxis,Paytm,merchant1329@oksbi,9232.51,Success
101191,2024-01-01 19:51:00,Ravi,user151@okaxis,IRCTC,merchant1188@oksbi,168.36,Success
101192,2024-01-01 19:52:00,Suresh,user122@okaxis,IRCTC,merchant1094@oksbi,7301.94,Success
101193,2024-01-01 19:53:00,Anjali,user188@okaxis,Paytm,merchant1616@oksbi,8888.58,Failed
101194,2024-01-01 19:54:00,Ravi,user149@okaxis,Paytm,merchant1007@oksbi,626.13,Success
101195,2024-01-01 19:55:00,Amit,user142@okaxis,Zomato,merchant1066@oksbi,4506.14,Success
101196,2024-01-01 19:56:00,Amit,user118@okaxis,Paytm,merchant1495@oksbi,2055.15,Success
101197,2024-01-01 19:57:00,Priya,user168@okaxis,Swiggy,merchant1190@oksbi,5669.52,Success
101198,2024-01-01 19:58:00,Neha,user150@okaxis,IRCTC,merchant1365@oksbi,6498.93,Fraud
101199,2024-01-01 19:59:00,Priya,user110@okaxis,Amazon,merchant1767@oksbi,3033.21,Success
101200,2024-01-01 20:00:00,Priya,user111@okaxis,IRCTC,merchant1520@oksbi,4605.22,Success
101201,2024-01-01 20:01:00,Priya,user173@okaxis,Flipkart,merchant1989@oksbi,2800.6,Success
101202,2024-01-01 20:02:00,Priya,user107@okaxis,IRCTC,merchant1116@oksbi,3700.22,Success
101203,2024-01-01 20:03:00,Suresh,user123@okaxis,Zomato,merchant1266@oksbi,1603.8,Success
101204,2024-01-01 20:04:00,Suresh,user191@okaxis,Paytm,merchant1610@oksbi,8856.74,Failed
101205,2024-01-01 20:05:00,Ravi,user140@okaxis,Paytm,merchant1484@oksbi,110.0,Fraud
101206,2024-01-01 20:06:00,Amit,user135@okaxis,IRCTC,merchant1508@oksbi,8825.27,Success
101207,2024-01-01 20:07:00,Priya,user184@okaxis,Amazon,merchant1297@oksbi,5721.07,Success
101208,2024-01-01 20:08:00,Ravi,user171@okaxis,Amazon,merchant1908@oksbi,3323.26,Success
101209,2024-01-01 20:09:00,Amit,user154@okaxis,Zomato,merchant1163@oksbi,7233.34,Success
101210,2024-01-01 20:10:00,Anjali,user108@okaxis,Flipkart,merchant1375@oksbi,5082.44,Success
101211,2024-01-01 20:11:00,Neha,user146@okaxis,IRCTC,merchant1652@oksbi,4996.1,Success
101212,2024-01-01 20:12:00,Suresh,user114@okaxis,Paytm,merchant1267@oksbi,1110.32,Success
101213,2024-01-01 20:13:00,Anjali,user147@okaxis,IRCTC,merchant1548@oksbi,3901.27,Success
101214,2024-01-01 20:14:00,Amit,user181@okaxis,Zomato,merchant1073@oksbi,2418.23,Fraud
101215,2024-01-01 20:15:00,Anjali,user141@okaxis,Swiggy,merchant1507@oksbi,166.8,Success
101216,2024-01-01 20:16:00,Neha,user159@okaxis,Swiggy,merchant1072@oksbi,3607.4,Success
101217,2024-01-01 20:17:00,Amit,user183@okaxis,Zomato,merchant1307@oksbi,907.32,Success
101218,2024-01-01 20:18:00,Anjali,user169@okaxis,Paytm,merchant1198@oksbi,2575.73,Success
101219,2024-01-01 20:19:00,Suresh,user111@okaxis,Zomato,merchant1129@oksbi,934.24,Success
101220,2024-01-01 20:20:00,Suresh,user101@okaxis,Paytm,merchant1757@oksbi,1018.41,Success
101221,2024-01-01 20:21:00,Ravi,user106@okaxis,Amazon,merchant1823@oksbi,1998.12,Success
101222,2024-01-01 20:22:00,Anjali,user179@okaxis,Zomato,merchant1571@oksbi,9998.49,Success
101223,2024-01-01 20:23:00,Priya,user102@okaxis,Paytm,merchant1790@oksbi,31.82,Success
101224,2024-01-01 20:24:00,Anjali,user102@okaxis,Zomato,merchant1614@oksbi,6390.34,Success
101225,2024-01-01 20:25:00,Amit,user126@okaxis,Zomato,merchant1807@oksbi,1421.02,Success
101226,2024-01-01 20:26:00,Amit,user139@okaxis,Paytm,merchant1831@oksbi,9207.08,Success
101227,2024-01-01 20:27:00,Anjali,user132@okaxis,Paytm,merchant1486@oksbi,945.39,Success
101228,2024-01-01 20:28:00,Neha,user191@okaxis,Flipkart,merchant1852@oksbi,9551.08,Success
101229,2024-01-01 20:29:00,Suresh,user100@okaxis,Zomato,merchant1150@oksbi,6113.15,Success
101230,2024-01-01 20:30:00,Amit,user107@okaxis,Swiggy,merchant1668@oksbi,22.67,Success
101231,2024-01-01 20:31:00,Suresh,user131@okaxis,Zomato,merchant1205@oksbi,8941.13,Failed
101232,2024-01-01 20:32:00,Amit,user147@okaxis,Zomato,merchant1985@oksbi,5221.9,Success
101233,2024-01-01 20:33:00,Ravi,user103@okaxis,Paytm,merchant1178@oksbi,2634.07,Success
101234,2024-01-01 20:34:00,Priya,user193@okaxis,Zomato,merchant1196@oksbi,7675.12,Success
101235,2024-01-01 20:35:00,Amit,user169@okaxis,IRCTC,merchant1734@oksbi,9267.39,Success
101236,2024-01-01 20:36:00,Suresh,user118@okaxis,Zomato,merchant1088@oksbi,4842.07,Fraud
101237,2024-01-01 20:37:00,Ravi,user131@okaxis,IRCTC,merchant1798@oksbi,3162.38,Success
101238,2024-01-01 20:38:00,Amit,user108@okaxis,Swiggy,merchant1433@oksbi,7891.56,Success
101239,2024-01-01 20:39:00,Neha,user111@okaxis,Paytm,merchant1787@oksbi,6821.04,Success
101240,2024-01-01 20:40:00,Priya,user110@okaxis,Zomato,merchant1747@oksbi,8888.64,Fraud
101241,2024-01-01 20:41:00,Amit,user145@okaxis,IRCTC,merchant1182@oksbi,6928.21,Failed
101242,2024-01-01 20:42:00,Ravi,user115@okaxis,IRCTC,merchant1208@oksbi,2442.85,Success
101243,2024-01-01 20:43:00,Neha,user100@okaxis,IRCTC,merchant1492@oksbi,9317.28,Success
101244,2024-01-01 20:44:00,Anjali,user162@okaxis,Amazon,merchant1129@oksbi,1057.31,Success
101245,2024-01-01 20:45:00,Ravi,user120@okaxis,Flipkart,merchant1664@oksbi,2686.75,Success
101246,2024-01-01 20:46:00,Ravi,user129@okaxis,Swiggy,merchant1012@oksbi,5206.74,Success
101247,2024-01-01 20:47:00,Neha,user112@okaxis,Zomato,merchant1633@oksbi,5661.76,Fraud
101248,2024-01-01 20:48:00,Ravi,user133@okaxis,Amazon,merchant1870@oksbi,162.95,Success
101249,2024-01-01 20:49:00,Neha,user103@okaxis,Zomato,merchant1731@oksbi,7807.92,Failed
101250,2024-01-01 20:50:00,Amit,user127@okaxis,Zomato,merchant1105@oksbi,3622.46,Success
101251,2024-01-01 20:51:00,Neha,user194@okaxis,Paytm,merchant1374@oksbi,4070.12,Success
101252,2024-01-01 20:52:00,Neha,user158@okaxis,Paytm,merchant1581@oksbi,8095.6,Success
101253,2024-01-01 20:53:00,Priya,user126@okaxis,Paytm,merchant1706@oksbi,3799.04,Success
101254,2024-01-01 20:54:00,Neha,user168@okaxis,Amazon,merchant1697@oksbi,481.78,Success
101255,2024-01-01 20:55:00,Neha,user124@okaxis,Zomato,merchant1098@oksbi,1772.63,Success
101256,2024-01-01 20:56:00,Anjali,user102@okaxis,Flipkart,merchant1593@oksbi,9559.47,Fraud
101257,2024-01-01 20:57:00,Amit,user196@okaxis,Swiggy,merchant1586@oksbi,713.35,Success
101258,2024-01-01 20:58:00,Priya,user167@okaxis,Paytm,merchant1885@oksbi,3555.76,Success
101259,2024-01-01 20:59:00,Anjali,user124@okaxis,Paytm,merchant1851@oksbi,5036.76,Success
101260,2024-01-01 21:00:00,Suresh,user119@okaxis,Zomato,merchant1191@oksbi,4937.88,Success
101261,2024-01-01 21:01:00,Amit,user133@okaxis,Zomato,merchant1324@oksbi,49.56,Success
101262,2024-01-01 21:02:00,Amit,user125@okaxis,Amazon,merchant1978@oksbi,5016.62,Success
101263,2024-01-01 21:03:00,Suresh,user104@okaxis,Amazon,merchant1725@oksbi,3843.89,Success
101264,2024-01-01 21:04:00,Neha,user198@okaxis,Paytm,merchant1826@oksbi,9721.07,Success
101265,2024-01-01 21:05:00,Anjali,user160@okaxis,Zomato,merchant1955@oksbi,1600.0,Success
101266,2024-01-01 21:06:00,Ravi,user191@okaxis,Flipkart,merchant1466@oksbi,3548.0,Failed
101267,2024-01-01 21:07:00,Priya,user192@okaxis,Swiggy,merchant1893@oksbi,4200.62,Success
101268,2024-01-01 21:08:00,Ravi,user108@okaxis,Zomato,merchant1366@oksbi,3913.03,Success
101269,2024-01-01 21:09:00,Suresh,user149@okaxis,Zomato,merchant1317@oksbi,6661.65,Success
101270,2024-01-01 21:10:00,Amit,user105@okaxis,IRCTC,merchant1143@oksbi,2162.97,Success
101271,2024-01-01 21:11:00,Amit,user182@okaxis,Amazon,merchant1383@oksbi,2218.5,Success
101272,2024-01-01 21:12:00,Priya,user159@okaxis,Swiggy,merchant1215@oksbi,7294.82,Success
101273,2024-01-01 21:13:00,Amit,user143@okaxis,Paytm,merchant1360@oksbi,5007.9,Success
101274,2024-01-01 21:14:00,Amit,user110@okaxis,Zomato,merchant1323@oksbi,4157.41,Success
101275,2024-01-01 21:15:00,Priya,user165@okaxis,Paytm,merchant1014@oksbi,1700.34,Success
101276,2024-01-01 21:16:00,Anjali,user146@okaxis,Zomato,merchant1216@oksbi,1883.4,Success
101277,2024-01-01 21:17:00,Anjali,user172@okaxis,Paytm,merchant1491@oksbi,115.41,Success
101278,2024-01-01 21:18:00,Priya,user184@okaxis,Swiggy,merchant1950@oksbi,923.35,Success
101279,2024-01-01 21:19:00,Suresh,user187@okaxis,Amazon,merchant1546@oksbi,5572.82,Success
101280,2024-01-01 21:20:00,Amit,user197@okaxis,Swiggy,merchant1182@oksbi,8919.81,Success
101281,2024-01-01 21:21:00,Amit,user185@okaxis,IRCTC,merchant1269@oksbi,2878.78,Success
101282,2024-01-01 21:22:00,Suresh,user102@okaxis,Flipkart,merchant1944@oksbi,3284.19,Success
101283,2024-01-01 21:23:00,Anjali,user175@okaxis,Amazon,merchant1466@oksbi,1164.9,Success
101284,2024-01-01 21:24:00,Neha,user191@okaxis,Swiggy,merchant1869@oksbi,3892.42,Fraud
101285,2024-01-01 21:25:00,Neha,user129@okaxis,IRCTC,merchant1611@oksbi,381.84,Success
101286,2024-01-01 21:26:00,Neha,user189@okaxis,Flipkart,merchant1518@oksbi,9176.83,Success
101287,2024-01-01 21:27:00,Anjali,user120@okaxis,IRCTC,merchant1541@oksbi,6734.38,Success
101288,2024-01-01 21:28:00,Anjali,user127@okaxis,Zomato,merchant1466@oksbi,9907.58,Success
101289,2024-01-01 21:29:00,Suresh,user189@okaxis,Zomato,merchant1304@oksbi,8829.4,Success
101290,2024-01-01 21:30:00,Amit,user161@okaxis,Paytm,merchant1984@oksbi,4735.18,Success
101291,2024-01-01 21:31:00,Suresh,user132@okaxis,Amazon,merchant1143@oksbi,5201.65,Success
101292,2024-01-01 21:32:00,Suresh,user184@okaxis,Zomato,merchant1110@oksbi,1913.85,Failed
101293,2024-01-01 21:33:00,Anjali,user134@okaxis,IRCTC,merchant1231@oksbi,4625.77,Success
101294,2024-01-01 21:34:00,Neha,user151@okaxis,Amazon,merchant1690@oksbi,9031.25,Success
101295,2024-01-01 21:35:00,Ravi,user133@okaxis,Zomato,merchant1583@oksbi,518.03,Success
101296,2024-01-01 21:36:00,Amit,user140@okaxis,Paytm,merchant1721@oksbi,8636.93,Success
101297,2024-01-01 21:37:00,Anjali,user150@okaxis,Swiggy,merchant1731@oksbi,3416.07,Success
101298,2024-01-01 21:38:00,Neha,user146@okaxis,Paytm,merchant1591@oksbi,8996.13,Success
101299,2024-01-01 21:39:00,Ravi,user181@okaxis,Flipkart,merchant1499@oksbi,9409.39,Success
101300,2024-01-01 21:40:00,Ravi,user157@okaxis,Zomato,merchant1594@oksbi,6711.94,Success
101301,2024-01-01 21:41:00,Anjali,user174@okaxis,Flipkart,merchant1553@oksbi,6647.59,Success
101302,2024-01-01 21:42:00,Priya,user156@okaxis,Flipkart,merchant1272@oksbi,4533.02,Success
101303,2024-01-01 21:43:00,Amit,user122@okaxis,IRCTC,merchant1702@oksbi,8357.05,Success
101304,2024-01-01 21:44:00,Ravi,user147@okaxis,Amazon,merchant1172@oksbi,9616.51,Success
101305,2024-01-01 21:45:00,Anjali,user121@okaxis,IRCTC,merchant1972@oksbi,7753.07,Success
101306,2024-01-01 21:46:00,Anjali,user116@okaxis,Zomato,merchant1006@oksbi,6223.15,Success
101307,2024-01-01 21:47:00,Neha,user168@okaxis,Flipkart,merchant1154@oksbi,6071.86,Success
101308,2024-01-01 21:48:00,Priya,user110@okaxis,Swiggy,merchant1521@oksbi,8496.2,Success
101309,2024-01-01 21:49:00,Amit,user193@okaxis,Flipkart,merchant1545@oksbi,5416.63,Success
101310,2024-01-01 21:50:00,Suresh,user114@okaxis,Swiggy,merchant1547@oksbi,8040.56,Success
